density,metric,n_pairs,baseline_mean,ml_mean,ml_minus_baseline,difference_ci95,cohen_dz,paired_t_statistic
60,latency_ms,30,249.00990009119562,227.64041008270542,-21.369490008490207,2.478995054115897,-3.0847071589449704,-16.895636942518344
60,pdr,30,0.22039796461401892,0.32095771471610257,0.10055975010208366,0.009278238559927545,3.8784133640020926,21.24294486793441
60,throughput_packets,30,0.17833066137920162,2.5420259157283183,2.3636952543491168,0.25367736934542995,3.33430406491318,18.262735499341186
60,consensus_size,30,30.0,33.007222222222225,3.007222222222222,0.059640815015107165,18.043359257718727,98.82754878622217
60,control_bytes,30,297810.0,327480.7,29670.7,593.2449416279109,17.897369013127673,98.02792728484
60,committed,30,0.009722222222222222,0.13333333333333333,0.12361111111111112,0.01329196728141859,3.327849601732047,18.227382948532252
60,false_removals,30,25.433333333333334,18.948611111111113,-6.4847222222222225,0.5829206119773334,-3.9808646276932658,-21.804093549620067
60,malicious_selected,30,4.433333333333334,0.9375,-3.495833333333333,0.5737461221721111,-2.1803509321768697,-11.942273888306882
